,MOUSEID,SEX,DIET,CHOICE_SESSION,PELLET_TYPE,COUNT,MEAL_SIZE,SNACK_SIZE,NUMBER_OF_MEALS,MEAL_FREQUENCY,NUMBER_OF_SNACKS,SNACK_FREQUENCY,NUMBER_OF_MEGA_MEALS,AVERAGE_MEGA_MEAL_SIZE,MEGA_MEAL_FREQUENCY,MEALS_HOUR_0,MEALS_HOUR_1,MEALS_HOUR_2,MEALS_HOUR_3,MEALS_HOUR_4,MEALS_HOUR_5,MEALS_HOUR_6,MEALS_HOUR_7,MEALS_HOUR_8,MEALS_HOUR_9,MEALS_HOUR_10,MEALS_HOUR_11,MEALS_HOUR_12,MEALS_HOUR_13,MEALS_HOUR_14,MEALS_HOUR_15,MEALS_HOUR_16,MEALS_HOUR_17,MEALS_HOUR_18,MEALS_HOUR_19,MEALS_HOUR_20,MEALS_HOUR_21,MEALS_HOUR_22,MEALS_HOUR_23
81,FEDXDF2,F,PR,4.0,CAS5,77,2.4,1.0,5,0.2184837229626393,65,2.840288398514311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,FEDXDF3,F,PR,4.0,CAS5,63,3.5,1.0,2,0.0882115116022641,56,2.469922324863395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,FEDXDF4,F,PR,4.0,CAS5,80,2.3,1.0,10,0.43973225191772125,57,2.5064738359310113,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84,FEDXDF5,F,PR,4.0,CAS5,55,2.0,1.0,4,0.17997075475235275,47,2.1146563683401447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,FEDXDF6,F,PR,4.0,CAS5,58,2.0,1.0,3,0.13638602295831387,52,2.364024397944107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,FEDXDF7,F,PR,4.0,CAS5,79,2.0,1.0,3,0.13239837199038887,73,3.2216937184327956,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,FEDXDF8,F,PR,4.0,CAS5,63,2.0,1.0,3,0.13464991023339318,57,2.55834829443447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,FEDXDF9,F,PR,4.0,CAS5,80,2.5,1.0,2,0.08798514028741812,75,3.2994427607781796,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
89,FEDXDF10,F,PR,4.0,CAS5,54,0.0,1.0,0,0.0,54,2.378883735728533,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,FEDXDF1,F,PR,4.0,SUC,33,0.0,1.0,0,0.0,33,1.4720824762707245,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,FEDXDF2,F,PR,4.0,SUC,47,0.0,1.0,0,0.0,47,2.091419247979036,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,FEDXDF3,F,PR,4.0,SUC,48,0.0,1.0,0,0.0,48,2.146770526629645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,FEDXDF4,F,PR,4.0,SUC,43,2.0,1.0,1,0.04425377079005273,41,1.814404602392162,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
94,FEDXDF5,F,PR,4.0,SUC,48,2.0,1.0,1,0.04520398297316641,46,2.079383216765655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,FEDXDF6,F,PR,4.0,SUC,39,2.0,1.0,1,0.045864546705396726,37,1.6969882280996789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,FEDXDF7,F,PR,4.0,SUC,48,2.0,1.0,1,0.045880913539967365,46,2.1105220228384987,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,FEDXDF8,F,PR,4.0,SUC,41,0.0,1.0,0,0.0,41,1.898587636026858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,FEDXDF9,F,PR,4.0,SUC,46,0.0,1.0,0,0.0,46,2.2420796100731115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,FEDXDF10,F,PR,4.0,SUC,52,2.0,1.0,1,0.04423854406036103,50,2.211927203018052,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,FEDXDF11,F,NR,0.0,MIX,240,6.351351351351352,1.0,37,1.682604246933542,5,0.2273789522883165,16,10.125,0.7276126473226128,1.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0
101,FEDXDF11,F,NR,0.0,MIX,319,6.104166666666667,1.0,48,0.9936231017371152,26,0.5382125134409375,21,10.095238095238095,0.4347101070099879,3.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0
102,FEDXDF12,F,NR,0.0,MIX,271,4.049180327868853,1.0,61,2.6269199483228864,24,1.033542274749988,12,7.416666666666667,0.516771137374994,4.0,3.0,5.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0
103,FEDXDF12,F,NR,0.0,MIX,304,3.4705882352941178,1.0,68,1.5788760827362025,68,1.5788760827362025,8,6.75,0.1857501273807297,3.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,6.0,10.0,5.0,3.0,0.0,1.0,5.0,5.0,6.0,7.0
104,FEDXDF13,F,NR,0.0,MIX,258,2.9166666666666665,1.0,72,3.0928573133188557,48,2.0619048755459035,3,7.0,0.12886905472161897,2.0,2.0,5.0,9.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,3.0,0.0,7.0,6.0,5.0,5.0,4.0,0.0,4.0
105,FEDXDF13,F,NR,0.0,MIX,340,2.5851063829787235,1.0,94,1.9977448624779357,97,2.0615026772378697,3,7.0,0.06375781475993413,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,7.0,5.0,10.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0
106,FEDXDF14,F,NR,0.0,MIX,1,0.0,1.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,FEDXDF14,F,NR,0.0,MIX,164,3.475,1.0,40,2.2125933437816907,25,1.3828708398635567,4,7.25,0.22125933437816908,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,5.0,7.0,2.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0
108,FEDXDF14,F,NR,0.0,MIX,206,3.375,1.0,48,1.9367203523755085,44,1.7753269896775494,7,7.142857142857143,0.28243838472142835,2.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0
109,FEDXDF15,F,NR,0.0,MIX,145,4.166666666666667,1.0,30,1.2559015745284556,20,0.8372677163523037,6,7.5,0.2511803149056911,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,5.0
110,FEDXDF15,F,NR,0.0,MIX,272,3.391304347826087,1.0,69,2.9810623334853465,38,1.6417444735136693,6,8.5,0.25922281160742144,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,5.0,6.0,6.0,6.0,4.0,3.0,0.0,6.0,5.0,5.0,1.0
111,FEDXDF15,F,NR,0.0,MIX,175,3.0,1.0,45,1.8406999204635837,40,1.636177707078741,1,7.0,0.04090444267696852,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,5.0,4.0,4.0,2.0,0.0,3.0,2.0,3.0,3.0
112,FEDXDF16,F,NR,0.0,MIX,256,2.56140350877193,1.0,57,2.4525212444274462,110,4.732935734859984,1,7.0,0.04302668849872713,2.0,2.0,2.0,7.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,2.0,3.0,6.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0
113,FEDXDF16,F,NR,0.0,MIX,307,3.2,1.0,70,1.45486455903748,83,1.7250536914301549,8,6.25,0.16627023531856916,2.0,2.0,4.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,8.0,8.0,6.0,4.0,5.0,4.0,2.0,0.0,2.0
114,FEDXDF17,F,NR,0.0,MIX,81,3.8125,1.0,16,0.9332318011697802,20,1.1665397514622253,3,6.666666666666667,0.17498096271933378,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0
115,FEDXDF17,F,NR,0.0,MIX,271,3.352112676056338,1.0,71,3.040793747100182,33,1.4133266711874086,7,7.0,0.2997965666155109,0.0,4.0,2.0,5.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,7.0,6.0,5.0,5.0,0.0,3.0,4.0,6.0,3.0,6.0,4.0
116,FEDXDF17,F,NR,0.0,MIX,229,3.581818181818182,1.0,55,2.234788203027122,32,1.300240409033962,7,7.0,0.2844275894761792,0.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,6.0,5.0,2.0,4.0,4.0,4.0,3.0,2.0,0.0
117,FEDXDF18,F,NR,0.0,MIX,244,2.727272727272727,1.0,66,2.809008689483951,64,2.7238872140450434,2,8.0,0.0851214754389076,1.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,6.0,2.0,2.0,6.0,5.0,1.0
118,FEDXDF18,F,NR,0.0,MIX,288,3.7205882352941178,1.0,68,1.4071796050929786,35,0.7242836202684448,12,6.833333333333333,0.24832581266346682,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,6.0,6.0,2.0,3.0,6.0,3.0,3.0,4.0,5.0,8.0
119,FEDXDF19,F,NR,0.0,MIX,278,3.388888888888889,1.0,72,3.0596345436517307,34,1.4448274233910952,7,8.142857142857142,0.29746446952169603,2.0,3.0,6.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,1.0
120,FEDXDF19,F,NR,0.0,MIX,312,3.2948717948717947,1.0,78,1.6128661688684665,55,1.1372774267662265,9,7.0,0.18609994256174614,5.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,8.0,7.0,6.0,1.0,1.0,7.0,2.0,2.0,7.0
121,FEDXDF20,F,NR,0.0,MIX,305,3.051282051282051,1.0,78,3.4205525507966668,67,2.9381669346586756,7,8.142857142857142,0.3069726648150855,3.0,1.0,0.0,9.0,4.0,0.0,4.0,1.0,0.0,1.0,3.0,3.0,2.0,5.0,4.0,6.0,5.0,7.0,5.0,4.0,5.0,2.0,3.0,1.0
122,FEDXDF20,F,NR,0.0,MIX,283,2.6986301369863015,1.0,73,1.6837842859614165,86,1.9836362820915319,2,7.5,0.04613107632771004,3.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,5.0,6.0,6.0,3.0,7.0,3.0,0.0,8.0,5.0,4.0
123,FEDXDF11,F,NR,1.0,CAS20,95,3.0,1.0,27,1.1878574571051475,14,0.6159260888693358,1,6.0,0.043994720633523984,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
124,FEDXDF12,F,NR,1.0,CAS20,128,2.8125,1.0,32,1.3595326606479021,38,1.614445034519384,2,6.0,0.08497079129049388,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
125,FEDXDF13,F,NR,1.0,CAS20,119,2.4,1.0,30,1.2999049143627457,47,2.0365176991683014,0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,2.0
126,FEDXDF14,F,NR,1.0,CAS20,114,2.357142857142857,1.0,28,1.1639991685720226,48,1.9954271461234672,0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
127,FEDXDF15,F,NR,1.0,CAS20,136,2.2903225806451615,1.0,31,1.3319011815252417,65,2.7926960257787328,0,0.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0
128,FEDXDF16,F,NR,1.0,CAS20,144,2.891891891891892,1.0,37,1.5863374897281075,37,1.5863374897281075,1,7.0,0.042873986208867766,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0
129,FEDXDF17,F,NR,1.0,CAS20,72,2.588235294117647,1.0,17,0.8041732914602578,28,1.324520715346307,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0
130,FEDXDF18,F,NR,1.0,CAS20,92,2.2857142857142856,1.0,21,0.9058340023244947,44,1.8979379096322746,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0
131,FEDXDF19,F,NR,1.0,CAS20,130,2.58974358974359,1.0,39,1.6739594386751397,29,1.2447390697840783,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,4.0
132,FEDXDF20,F,NR,1.0,CAS20,128,2.4722222222222223,1.0,36,1.5661820686654822,39,1.6966972410542724,1,6.0,0.04350505746293006,3.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0
133,FEDXDF11,F,NR,1.0,CAS5,73,2.611111111111111,1.0,18,0.7651615341016437,26,1.1052333270357075,1,6.0,0.04250897411675798,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
134,FEDXDF12,F,NR,1.0,CAS5,50,2.0,1.0,7,0.30062989120061084,36,1.5460965833174272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
135,FEDXDF13,F,NR,1.0,CAS5,40,2.0,1.0,6,0.26225686603045095,28,1.2238653748087711,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
136,FEDXDF14,F,NR,1.0,CAS5,95,2.2777777777777777,1.0,18,0.7643041647500087,54,2.292912494250026,0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
137,FEDXDF15,F,NR,1.0,CAS5,70,2.5,1.0,12,0.5118786657977369,40,1.7062622193257897,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
138,FEDXDF16,F,NR,1.0,CAS5,59,2.111111111111111,1.0,9,0.38478439010486565,40,1.710152844910514,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
139,FEDXDF17,F,NR,1.0,CAS5,115,2.264705882352941,1.0,34,1.5054424697128097,38,1.6825533485025521,0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0
140,FEDXDF18,F,NR,1.0,CAS5,107,2.0,1.0,15,0.6460798506837678,77,3.3165432335100085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
141,FEDXDF19,F,NR,1.0,CAS5,55,2.4545454545454546,1.0,11,0.48633712004912494,28,1.237949032852318,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
142,FEDXDF20,F,NR,1.0,CAS5,61,2.2,1.0,10,0.4290771266135087,39,1.673400793792684,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
143,FEDXDF11,F,NR,2.0,CAS20,137,3.2,1.0,35,1.5504066741315878,25,1.1074333386654198,3,6.333333333333333,0.13289200063985038,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
144,FEDXDF12,F,NR,2.0,CAS20,160,2.5853658536585367,1.0,41,1.851665997591329,54,2.4387796065837017,2,7.0,0.09032517061421116,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0
145,FEDXDF13,F,NR,2.0,CAS20,113,2.3333333333333335,1.0,30,1.3356748868386552,43,1.9144673378020725,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,4.0,4.0,0.0,4.0,2.0,2.0,0.0,3.0
146,FEDXDF14,F,NR,2.0,CAS20,145,2.9696969696969697,1.0,33,1.470442618080998,47,2.0942667590850577,2,8.0,0.0891177344291514,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
147,FEDXDF15,F,NR,2.0,CAS20,164,2.717391304347826,1.0,46,2.1169161542689863,39,1.7947767394889234,0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0
148,FEDXDF16,F,NR,2.0,CAS20,146,2.7837837837837838,1.0,37,1.5906946749943276,43,1.8486451628312455,1,7.0,0.04299174797281966,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0
149,FEDXDF17,F,NR,2.0,CAS20,150,2.9047619047619047,1.0,42,1.7873608057309027,28,1.1915738704872685,1,6.0,0.04255620966025959,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0
150,FEDXDF18,F,NR,2.0,CAS20,108,2.12,1.0,25,1.129036304789623,55,2.4838798705371703,0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
151,FEDXDF19,F,NR,2.0,CAS20,128,2.8421052631578947,1.0,38,1.6526729084868619,20,0.8698278465720326,0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0
152,FEDXDF20,F,NR,2.0,CAS20,142,2.6842105263157894,1.0,38,1.617537511971906,40,1.7026710652335852,2,6.0,0.08513355326167926,0.0,0.0,4.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0
153,FEDXDF11,F,NR,2.0,SUC,30,2.2222222222222223,1.0,9,0.45519683048132853,10,0.5057742560903651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
154,FEDXDF12,F,NR,2.0,SUC,24,2.3333333333333335,1.0,3,0.1386642015253062,17,0.7857638086434018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
155,FEDXDF13,F,NR,2.0,SUC,45,2.3333333333333335,1.0,3,0.1347961208671884,38,1.7074175309843862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
156,FEDXDF14,F,NR,2.0,SUC,43,2.0,1.0,3,0.13419483101391652,37,1.6550695825049704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,FEDXDF15,F,NR,2.0,SUC,54,2.111111111111111,1.0,9,0.4247509176717357,35,1.651809124278972,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
158,FEDXDF16,F,NR,2.0,SUC,37,2.0,1.0,3,0.1300531050178823,31,1.343882085184784,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,FEDXDF17,F,NR,2.0,SUC,45,2.0,1.0,9,0.42077922077922075,27,1.2623376623376623,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
160,FEDXDF18,F,NR,2.0,SUC,84,2.2,1.0,5,0.21173481390862467,73,3.09132828306592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
161,FEDXDF19,F,NR,2.0,SUC,47,2.0,1.0,11,0.46681598491099846,25,1.0609454202522692,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
